LinearRegressionModelActivity=0.0268*N1_Q_AB_nCi_2_NS0_T_KA_e_MAS+0.0086*N3_Q_AB_nCi_2_NS1_T_KA_e_MAS+1.0803,2,0.78381,0.66202,0.43827,1.22135,1.80946,[N3_Q_AB_nCi_2_NS1_T_KA_e_MAS  N1_Q_AB_nCi_2_NS0_T_KA_e_MAS]
LinearRegressionModelActivity=0.0163*N2_Q_AB_nCi_2_NS0_T_KA_p_MAS+0.1153*N3_Q_AB_nCi_2_NS1_T_KA_e_MAS+-3.6722,2,0.79350,0.68631,0.47102,1.21828,23.68562,[N3_Q_AB_nCi_2_NS1_T_KA_e_MAS  N2_Q_AB_nCi_2_NS0_T_KA_p_MAS]
LinearRegressionModelActivity=0.0013*N1_Q_AB_nCi_2_NS1_T_KA_p_MAS+0.0445*N3_Q_AB_nCi_2_NS1_T_KA_e_MAS+0.7064,2,0.78574,0.69647,0.48507,1.23765,4.00489,[N3_Q_AB_nCi_2_NS1_T_KA_e_MAS  N1_Q_AB_nCi_2_NS1_T_KA_p_MAS]
LinearRegressionModelActivity=0.0171*N3_Q_AB_nCi_2_NS1_T_KA_r_MAS+0.1672*N3_Q_AB_nCi_2_NS1_T_KA_e_MAS+-4.8409,2,0.75985,0.69596,0.48436,1.29240,58.80277,[N3_Q_AB_nCi_2_NS1_T_KA_e_MAS  N3_Q_AB_nCi_2_NS1_T_KA_r_MAS]
LinearRegressionModelActivity=0.0107*N1_Q_AB_nCi_2_NS0_T_KA_r_MAS+0.1154*N3_Q_AB_nCi_2_NS1_T_KA_e_MAS+-2.8679,2,0.79749,0.65042,0.42305,1.15857,69.79261,[N3_Q_AB_nCi_2_NS1_T_KA_e_MAS  N1_Q_AB_nCi_2_NS0_T_KA_r_MAS]
LinearRegressionModelActivity=0.0135*N2_Q_AB_nCi_2_NS1_T_KA_r_MAS+0.1463*N3_Q_AB_nCi_2_NS1_T_KA_e_MAS+-3.9308,2,0.76509,0.69900,0.48860,1.27104,23.18243,[N3_Q_AB_nCi_2_NS1_T_KA_e_MAS  N2_Q_AB_nCi_2_NS1_T_KA_r_MAS]
LinearRegressionModelActivity=0.0676*N3_Q_AB_nCi_2_NS1_T_KA_e_MAS+0.1873*N2_Q_AB_nCi_2_NS0_T_KA_e_MAS+-4.7113,2,0.76873,0.67241,0.45214,1.27252,469.35558,[N3_Q_AB_nCi_2_NS1_T_KA_e_MAS  N2_Q_AB_nCi_2_NS0_T_KA_e_MAS]
LinearRegressionModelActivity=-0.0219*N3_Q_AB_nCi_2_NS1_T_KA_e_MAS+0.0002*N1_Q_AB_nCi_2_NS1_T_KA_v_MAS+3.2277,2,0.79734,-0.69638,0.48495,1.16965,7.63745,[N3_Q_AB_nCi_2_NS1_T_KA_e_MAS  N1_Q_AB_nCi_2_NS1_T_KA_v_MAS]
LinearRegressionModelActivity=0.0445*N3_Q_AB_nCi_2_NS1_T_KA_e_MAS+0.0036*N1_Q_AB_nCi_2_NS0_T_KA_p_MAS+0.4603,2,0.79504,0.69592,0.48430,1.21744,5.12132,[N3_Q_AB_nCi_2_NS1_T_KA_e_MAS  N1_Q_AB_nCi_2_NS0_T_KA_p_MAS]
LinearRegressionModelActivity=0.2005*N3_Q_AB_nCi_2_NS1_T_KA_e_MAS+0.0784*N3_Q_AB_nCi_2_NS0_T_KA_e_MAS+-7.1221,2,0.75048,0.70085,0.49119,1.32871,48.01539,[N3_Q_AB_nCi_2_NS1_T_KA_e_MAS  N3_Q_AB_nCi_2_NS0_T_KA_e_MAS]
LinearRegressionModelActivity=-0.6403*N3_Q_AB_nCi_2_NS1_T_KA_e_MAS+0.3566*N2_Q_AB_nCi_2_NS1_T_KA_e_MAS+10.9801,2,0.78794,-0.65002,0.42253,1.22690,83.31230,[N3_Q_AB_nCi_2_NS1_T_KA_e_MAS  N2_Q_AB_nCi_2_NS1_T_KA_e_MAS]
LinearRegressionModelActivity=0.1602*N3_Q_AB_nCi_2_NS1_T_KA_e_MAS+0.006*N3_Q_AB_nCi_2_NS1_T_KA_p_MAS+-5.1215,2,0.76920,0.69643,0.48502,1.28148,22.82581,[N3_Q_AB_nCi_2_NS1_T_KA_e_MAS  N3_Q_AB_nCi_2_NS1_T_KA_p_MAS]
LinearRegressionModelActivity=0.003*N3_Q_AB_nCi_2_NS1_T_KA_e_MAS+0.0042*N2_Q_AB_nCi_2_NS0_T_KA_v_MAS+-2.3175,2,0.80761,0.69233,0.47932,1.09789,7.52399,[N3_Q_AB_nCi_2_NS1_T_KA_e_MAS  N2_Q_AB_nCi_2_NS0_T_KA_v_MAS]
LinearRegressionModelActivity=0.0021*N3_Q_AB_nCi_2_NS1_T_KA_v_MAS+-0.1158*N3_Q_AB_nCi_2_NS1_T_KA_e_MAS+0.4987*N3_Q_AB_nCi_2_NS0_T_KA_e_MAS+-5.5136,3,0.77547,0.62764,0.39394,1.17991,89.62624,[N3_Q_AB_nCi_2_NS1_T_KA_v_MAS  N3_Q_AB_nCi_2_NS1_T_KA_e_MAS  N3_Q_AB_nCi_2_NS0_T_KA_e_MAS]
LinearRegressionModelActivity=0.0319*N2_Q_AB_nCi_2_NS0_T_KA_r_MAS+0.0988*N3_Q_AB_nCi_2_NS1_T_KA_e_MAS+0.3427*N3_Q_AB_nCi_2_NS0_T_KA_e_MAS+-9.5418,3,0.78127,0.67035,0.44937,1.19065,89.01714,[N3_Q_AB_nCi_2_NS1_T_KA_e_MAS  N2_Q_AB_nCi_2_NS0_T_KA_r_MAS  N3_Q_AB_nCi_2_NS0_T_KA_e_MAS]
LinearRegressionModelActivity=0.0052*N1_Q_AB_nCi_2_NS1_T_KA_r_MAS+-0.0962*N3_Q_AB_nCi_2_NS1_T_KA_e_MAS+0.4134*N3_Q_AB_nCi_2_NS0_T_KA_e_MAS+-0.8142,3,0.77508,0.62486,0.39045,1.23639,188.69498,[N3_Q_AB_nCi_2_NS1_T_KA_e_MAS  N1_Q_AB_nCi_2_NS1_T_KA_r_MAS  N3_Q_AB_nCi_2_NS0_T_KA_e_MAS]
